1.7|2019-05-08 17:33:48,309|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||jira.apdex.apdexentry|{"satisfiedCount":0,"apdex":0,"frustratedCount":1,"key":"jira.dashboard","toleratingCount":0}|1557336828309|SEN-L13363167||apdex.impl||
1.7|2019-05-08 17:33:49,817|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||whisper.fetch.failed|{"type":"fetch"}|1557336829817|SEN-L13363167||whisper.fetch||
1.7|2019-05-08 17:33:49,967|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||whisper.fetch.failed|{"type":"expired"}|1557336829967|SEN-L13363167||whisper.fetch||
1.7|2019-05-08 17:33:55,996|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.hsql.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336835996|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:55,998|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.endOfLife.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336835998|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,137|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.gadgetFeedUrl.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836137|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,143|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.collation.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836143|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,144|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.databaseConfig.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836144|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,145|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.openFiles.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836145|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,146|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.storageIndexSnapshot.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836146|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,149|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.attachment.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557336836149|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 17:33:56,151|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.font.pass.done.scheduled|{"severity":0,"healthy":true,"failureReason":""}|1557336836151|SEN-L13363167||troubleshooting.healthcheck||
